Filing Date,Fund Name,Fund CIK,Accession Number,Filing URL,Name of Issuer,Title of Class,CUSIP,FIGI,Value Raw ($000s),Value ($000s),Shares/Principal Amount Raw,Shares/Principal Amount,SH/PRN,Put/Call,Investment Discretion,Other Manager,Other Managers (raw),All Columns (raw),Voting Authority - Sole,Voting Authority - Shared,Voting Authority - None
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,FACEBOOK INC,CL A,30303M102,,,,1297000,1297000,SH,,SOLE,,,"(x$1000): 382,005; ",1297000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,FIDELITY NATIONAL FINANCIAL,FNF GROUP COM,31620R303,,,,3036935,3036935,SH,,SOLE,,,"(x$1000): 123,482; ",3036935,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,FINCH THERAPEUTICS GROUP INC,COM,31773D101,,,,1208159,1208159,SH,,SOLE,,,"(x$1000): 18,870; ",1208159,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,FOX CORP,CL A COM,35137L105,,,,7610818,7610818,SH,,SOLE,,,"(x$1000): 274,827; ",7610818,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,FOX CORP,CL B COM,35137L204,,,,5680307,5680307,SH,,SOLE,,,"(x$1000): 198,413; ",5680307,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,HEALTHPEAK PROPERTIES INC,COM,42250P103,,,,4966911,4966911,SH,,SOLE,,,"(x$1000): 157,650; ",4966911,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,HORIZON ACQUISITION CORPORAT,*W EXP 10/19/202,G46044114,,,,1166666,1166666,SH,,SOLE,,,"(x$1000): 2,392; ",1166666,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,HORIZON ACQUISITION CORPORAT,SHS CL A,G46044106,,,,3499998,3499998,SH,,SOLE,,,"(x$1000): 35,700; ",3499998,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,INTEL CORP,COM,458140100,,,,23305334,23305334,SH,,SOLE,,,"(x$1000): 1,491,541; ",23305334,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,INTERNATIONAL FLAVORS&FRAGRA,COM,459506101,,,,2100000,2100000,SH,,SOLE,,,"(x$1000): 293,181; ",2100000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,INVESTINDUSTRIAL ACQUISITION,*W EXP 10/30/202,G4771L113,,,,700000,700000,SH,,SOLE,,,(x$1000): 574; ,700000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,INVESTINDUSTRIAL ACQUISITION,SHS CL A,G4771L105,,,,2100000,2100000,SH,,SOLE,,,"(x$1000): 20,475; ",2100000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,,,,7657205,7657205,SH,,SOLE,,,"(x$1000): 196,484; ",7657205,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,,,,54555407,54555407,SH,,SOLE,,,"(x$1000): 1,393,345; ",54555407,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,LIBERTY MEDIA ACQUISITION CO,*W EXP 01/22/202,53073L112,,,,640000,640000,SH,,SOLE,,,"(x$1000): 1,933; ",640000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,LIBERTY MEDIA ACQUISITION CO,COM SR A,53073L104,,,,3200000,3200000,SH,,SOLE,,,"(x$1000): 32,352; ",3200000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,LIBERTY MEDIA CORP DEL,COM A SIRIUSXM,531229409,,,,3500000,3500000,SH,,SOLE,,,"(x$1000): 154,280; ",3500000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,LIBERTY MEDIA CORP DEL,COM C SIRIUSXM,531229607,,,,6484867,6484867,SH,,SOLE,,,"(x$1000): 286,047; ",6484867,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,MICRON TECHNOLOGY INC,COM,595112103,,,,5423416,5423416,SH,,SOLE,,,"(x$1000): 478,400; ",5423416,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,NEXSTAR MEDIA GROUP INC,CL A,65336K103,,,,2085000,2085000,SH,,SOLE,,,"(x$1000): 292,797; ",2085000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,NUVATION BIO INC,COM CL A,67080N101,,,,8623021,8623021,SH,,SOLE,,,"(x$1000): 82,384; ",8623021,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,PERSHING SQUARE TONTINE HLDG,*W EXP 07/24/202,71531R117,,,,1944444,1944444,SH,,SOLE,,,"(x$1000): 15,847; ",1944444,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,PERSHING SQUARE TONTINE HLDG,COM CL A,71531R109,,,,12707924,12707924,SH,,SOLE,,,"(x$1000): 305,117; ",12707924,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,PG&E CORP,COM,69331C108,,,,30657601,30657601,SH,,SOLE,,,"(x$1000): 359,001; ",30657601,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,QORVO INC,COM,74736K101,,,,5224466,5224466,SH,,SOLE,,,"(x$1000): 954,510; ",5224466,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,REDBALL ACQUISITION CORP,*W EXP 08/17/202,G7417R113,,,,1650000,1650000,SH,,SOLE,,,"(x$1000): 2,244; ",1650000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,REINVENT TECHNOLOGY PARTNERS,*W EXP 09/16/202,G7483N103,,,,875000,875000,SH,,SOLE,,,"(x$1000): 1,768; ",875000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,REINVENT TECHNOLOGY PARTNERS,*W EXP 09/16/202,G74847115,,,,200000,200000,SH,,SOLE,,,(x$1000): 316; ,200000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,REINVENT TECHNOLOGY PARTNERS,CL A,G7483N129,,,,3500000,3500000,SH,,SOLE,,,"(x$1000): 35,525; ",3500000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,REINVENT TECHNOLOGY PARTNERS,SHS CL A,G74847107,,,,1000000,1000000,SH,,SOLE,,,"(x$1000): 10,010; ",1000000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,REINVENT TECHNOLOGY PARTNERS,UNIT 03/12/2026,G7484L114,,,,6000000,6000000,SH,,SOLE,,,"(x$1000): 60,240; ",6000000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,SS&C TECHNOLOGIES HLDGS INC,COM,78467J100,,,,3806892,3806892,SH,,SOLE,,,"(x$1000): 265,988; ",3806892,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,SVF INVESTMENT CORP,*W EXP 12/20/202,G8601L128,,,,200000,200000,SH,,SOLE,,,(x$1000): 414; ,200000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,SVF INVESTMENT CORP,CL A SHS,G8601L102,,,,1000000,1000000,SH,,SOLE,,,"(x$1000): 10,210; ",1000000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,THERAVANCE BIOPHARMA INC,COM,G8807B106,,,,8735168,8735168,SH,,SOLE,,,"(x$1000): 178,285; ",8735168,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,THERAVANCE BIOPHARMA INC,NOTE 3.250%11/0,88339KAA0,,,,30000000,30000000,PRN,,SOLE,,,"(x$1000): 30,580; ",30000000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,THOMA BRAVO ADVANTAGE,COM CL A,G88272102,,,,4000000,4000000,SH,,SOLE,,,"(x$1000): 41,800; ",4000000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,TRANSLATE BIO INC,COM,89374L104,,,,18044239,18044239,SH,,SOLE,,,"(x$1000): 295,810; ",18044239,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,TRILOGY METALS INC NEW,COM,89621C105,,,,12182568,12182568,SH,,SOLE,,,"(x$1000): 26,071; ",12182568,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,VERINT SYS INC,COM,92343X100,,,,3039798,3039798,SH,,SOLE,,,"(x$1000): 138,280; ",3039798,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,VERITIV CORP,COM,923454102,,,,3564439,3564439,SH,,SOLE,,,"(x$1000): 151,631; ",3564439,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,VESPER HEALTHCARE ACQSTN COR,*W EXP 09/30/202,92538T112,,,,1320000,1320000,SH,,SOLE,,,"(x$1000): 2,746; ",1320000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,VIASAT INC,COM,92552V100,,,,16288959,16288959,SH,,SOLE,,,"(x$1000): 783,010; ",16288959,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,WILLIS TOWERS WATSON PLC LTD,SHS,G96629103,,,,2500000,2500000,SH,,SOLE,,,"(x$1000): 572,200; ",2500000,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,ADVANTAGE SOLUTIONS INC,COM CL A,00791N102,,,,12500000,12500000,SH,,SOLE,,,"(x$1000): 161,216; ",12500000,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,AJAX I,UNIT 99/99/9999,G0190X118,,,,5000000,5000000,SH,,SOLE,,,"(x$1000): 62,050; ",5000000,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,ALPHABET INC,CAP STK CL C,02079K107,,,,79580,79580,SH,,SOLE,,,"(x$1000): 139,415; ",79580,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,ATARA BIOTHERAPEUTICS INC,COM,046513107,,,,9108988,9108988,SH,,SOLE,,,"(x$1000): 178,809; ",9108988,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,AVANTI ACQUISITION CORP,UNIT 99/99/9999,G0682V117,,,,4000000,4000000,SH,,SOLE,,,"(x$1000): 43,360; ",4000000,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,BROADSTONE ACQUISITION CORP,UNIT 99/99/9999,G1739V118,,,,2970000,2970000,SH,,SOLE,,,"(x$1000): 31,155; ",2970000,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,COLONY CAP INC NEW,CL A COM,19626G108,,,,24212959,24212959,SH,,SOLE,,,"(x$1000): 116,464; ",24212959,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,DRAGONEER GROWTH OPPTY CORP,SHS CL A,G28314105,,,,1000000,1000000,SH,,SOLE,,,"(x$1000): 11,420; ",1000000,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,EBAY INC.,COM,278642103,,,,31115223,31115223,SH,,SOLE,,,"(x$1000): 1,563,540; ",31115223,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,FACEBOOK INC,CL A,30303M102,,,,920000,920000,SH,,SOLE,,,"(x$1000): 251,307; ",920000,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,FIDELITY NATIONAL FINANCIAL,FNF GROUP COM,31620R303,,,,3800000,3800000,SH,,SOLE,,,"(x$1000): 148,542; ",3800000,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,FOX CORP,CL A COM,35137L105,,,,22186950,22186950,SH,,SOLE,,,"(x$1000): 646,084; ",22186950,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,FOX CORP,CL B COM,35137L204,,,,5680307,5680307,SH,,SOLE,,,"(x$1000): 164,047; ",5680307,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,HEALTHPEAK PROPERTIES INC,COM,42250P103,,,,4000200,4000200,SH,,SOLE,,,"(x$1000): 120,926; ",4000200,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,HORIZON ACQUISITION CORPORAT,UNIT 99/99/9999,G46044122,,,,3500000,3500000,SH,,SOLE,,,"(x$1000): 37,590; ",3500000,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,INTEL CORP,COM,458140100,,,,18185569,18185569,SH,,SOLE,,,"(x$1000): 906,005; ",18185569,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,INVESTINDUSTRIAL ACQUISITION,UNIT 99/99/9999,G4771L121,,,,2100000,2100000,SH,,SOLE,,,"(x$1000): 21,588; ",2100000,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,,,,7657205,7657205,SH,,SOLE,,,"(x$1000): 185,458; ",7657205,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,,,,54555407,54555407,SH,,SOLE,,,"(x$1000): 1,290,235; ",54555407,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,LIBERTY MEDIA CORP DEL,COM A SIRIUSXM,531229409,,,,3500000,3500000,SH,,SOLE,,,"(x$1000): 151,165; ",3500000,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,LIBERTY MEDIA CORP DEL,COM C SIRIUSXM,531229607,,,,6484867,6484867,SH,,SOLE,,,"(x$1000): 282,157; ",6484867,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,MARATHON PETE CORP,COM,56585A102,,,,7690721,7690721,SH,,SOLE,,,"(x$1000): 318,088; ",7690721,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,MICRON TECHNOLOGY INC,COM,595112103,,,,5222000,5222000,SH,,SOLE,,,"(x$1000): 392,590; ",5222000,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,NEXSTAR MEDIA GROUP INC,CL A,65336K103,,,,2085000,2085000,SH,,SOLE,,,"(x$1000): 227,661; ",2085000,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,PERSHING SQUARE TONTINE HLDG,*W EXP 07/24/202,71531R117,,,,1944444,1944444,SH,,SOLE,,,"(x$1000): 18,667; ",1944444,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,PERSHING SQUARE TONTINE HLDG,COM CL A,71531R109,,,,12707924,12707924,SH,,SOLE,,,"(x$1000): 352,264; ",12707924,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,PG&E CORP,COM,69331C108,,,,30657601,30657601,SH,,SOLE,,,"(x$1000): 381,993; ",30657601,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,QORVO INC,COM,74736K101,,,,4440095,4440095,SH,,SOLE,,,"(x$1000): 738,255; ",4440095,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,RADIUS GLOBAL INFRASTRCTRE I,COM CL A,750481103,,,,1501342,1501342,SH,,SOLE,,,"(x$1000): 19,292; ",1501342,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,REDBALL ACQUISITION CORP,*W EXP 08/17/202,G7417R113,,,,1650000,1650000,SH,,SOLE,,,"(x$1000): 3,696; ",1650000,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,REDBALL ACQUISITION CORP,COM CL A,G7417R105,,,,4950000,4950000,SH,,SOLE,,,"(x$1000): 53,906; ",4950000,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,REINVENT TECHNOLOGY PARTNERS,UNIT 99/99/9999,G74847123,,,,1000000,1000000,SH,,SOLE,,,"(x$1000): 11,380; ",1000000,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,REINVENT TECHNOLOGY PARTNERS,UNIT 99/99/9999,G7483N111,,,,3500000,3500000,SH,,SOLE,,,"(x$1000): 42,875; ",3500000,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,SS&C TECHNOLOGIES HLDGS INC,COM,78467J100,,,,3305784,3305784,SH,,SOLE,,,"(x$1000): 240,496; ",3305784,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,THERAVANCE BIOPHARMA INC,COM,G8807B106,,,,8735168,8735168,SH,,SOLE,,,"(x$1000): 155,224; ",8735168,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,THERAVANCE BIOPHARMA INC,NOTE 3.250%11/0,88339KAA0,,,,30000000,30000000,PRN,,SOLE,,,"(x$1000): 28,396; ",30000000,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,TRANSLATE BIO INC,COM,89374L104,,,,18044239,18044239,SH,,SOLE,,,"(x$1000): 326,236; ",18044239,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,TRILOGY METALS INC NEW,COM,89621C105,,,,12182568,12182568,SH,,SOLE,,,"(x$1000): 24,365; ",12182568,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,VERINT SYS INC,COM,92343X100,,,,2290000,2290000,SH,,SOLE,,,"(x$1000): 153,842; ",2290000,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,VERITIV CORP,COM,923454102,,,,3564439,3564439,SH,,SOLE,,,"(x$1000): 74,105; ",3564439,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,VESPER HEALTHCARE ACQSTN COR,*W EXP 09/30/202,92538T112,,,,1320000,1320000,SH,,SOLE,,,"(x$1000): 3,491; ",1320000,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,VESPER HEALTHCARE ACQSTN COR,COM CL A,92538T104,,,,3960000,3960000,SH,,SOLE,,,"(x$1000): 44,788; ",3960000,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,VIACOMCBS INC,CL B,92556H206,,,,4700000,4700000,SH,,SOLE,,,"(x$1000): 175,122; ",4700000,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,VIASAT INC,COM,92552V100,,,,16288959,16288959,SH,,SOLE,,,"(x$1000): 531,834; ",16288959,0,0
2021-02-12,Baupost Group (Seth Klarman),1061768,0001567619-21-003545,https://www.sec.gov/Archives/edgar/data/1061768/000156761921003545/0001567619-21-003545-index.htm,VISTA OIL & GAS SAB DE CV,SPONSORED ADS,92837L109,,,,1951132,1951132,SH,,SOLE,,,"(x$1000): 4,995; ",1951132,0,0
